Semana,Campus,Ncampus,Edificio,Sitio,Estado,Nestado,Copias/L
40,Guadalajara,15,1,Interceptor PTAR,JALISCO,14,6669
40,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,4976
40,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,4337
40,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,6527
40,Guadalajara,15,20,AULAS II,JALISCO,14,0
41,Guadalajara,15,20,AULAS II,JALISCO,14,0
41,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
41,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
41,Guadalajara,15,22,CEI,JALISCO,14,0
41,Guadalajara,15,10,MEDICINA,JALISCO,14,0
41,Guadalajara,15,30,BAÑOS PRIVADOS ADMINISTRATIVO II,JALISCO,14,0
41,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
41,Guadalajara,15,43,AULAS V,JALISCO,14,0
41,Guadalajara,15,41,AULAS VI,JALISCO,14,3591
41,Guadalajara,15,34,PLANTA FÍSICA,JALISCO,14,0
41,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
41,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
41,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,3531
42,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
42,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
42,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
42,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
42,Guadalajara,15,43,AULAS V,JALISCO,14,2203
42,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
42,Guadalajara,15,34,PLANTA FÍSICA,JALISCO,14,0
42,Guadalajara,15,35,CARD,JALISCO,14,0
42,Guadalajara,15,30,BAÑOS PRIVADOS ADMINISTRATIVO II,JALISCO,14,0
42,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
42,Guadalajara,15,18,DIFUSIÓN CULTURAL B,JALISCO,14,0
42,Guadalajara,15,10,MEDICINA,JALISCO,14,0
42,Guadalajara,15,29,BAÑOS PRIVADOS ADMINISTRATIVO I,JALISCO,14,0
42,Guadalajara,15,22,CEI,JALISCO,14,0
42,Guadalajara,15,41,AULAS VI,JALISCO,14,0
42,Guadalajara,15,1,Interceptor PTAR,JALISCO,14,0
43,Guadalajara,15,34,PLANTA FÍSICA,JALISCO,14,0
43,Guadalajara,15,43,AULAS V,JALISCO,14,0
43,Guadalajara,15,30,BAÑOS PRIVADOS ADMINISTRATIVO II,JALISCO,14,0
43,Guadalajara,15,22,CEI,JALISCO,14,0
43,Guadalajara,15,29,BAÑOS PRIVADOS ADMINISTRATIVO I,JALISCO,14,0
43,Guadalajara,15,10,MEDICINA,JALISCO,14,0
43,Guadalajara,15,41,AULAS VI,JALISCO,14,0
43,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
43,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
43,Guadalajara,15,20,AULAS II,JALISCO,14,0
43,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
43,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
43,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
43,Guadalajara,15,18,DIFUSIÓN CULTURAL B,JALISCO,14,0
43,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
44,Guadalajara,15,30,BAÑOS PRIVADOS ADMINISTRATIVO II,JALISCO,14,55804
44,Guadalajara,15,22,CEI,JALISCO,14,15960
44,Guadalajara,15,10,MEDICINA,JALISCO,14,0
44,Guadalajara,15,1,Interceptor PTAR,JALISCO,14,0
44,Guadalajara,15,20,AULAS II,JALISCO,14,55791
44,Guadalajara,15,34,PLANTA FÍSICA,JALISCO,14,0
44,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,31170
44,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,35370
44,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,15977
44,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
44,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,25834
44,Guadalajara,15,43,AULAS V,JALISCO,14,0
44,Guadalajara,15,41,AULAS VI,JALISCO,14,27759
44,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
44,Guadalajara,15,29,BAÑOS PRIVADOS ADMINISTRATIVO I,JALISCO,14,14824
45,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
45,Guadalajara,15,20,AULAS II,JALISCO,14,5640
45,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,171767
45,Guadalajara,15,43,AULAS V,JALISCO,14,0
45,Guadalajara,15,29,BAÑOS PRIVADOS ADMINISTRATIVO I,JALISCO,14,34800
45,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
45,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
45,Guadalajara,15,34,PLANTA FÍSICA,JALISCO,14,37243
45,Guadalajara,15,41,AULAS VI,JALISCO,14,0
45,Guadalajara,15,10,MEDICINA,JALISCO,14,0
45,Guadalajara,15,30,BAÑOS PRIVADOS ADMINISTRATIVO II,JALISCO,14,27206
45,Guadalajara,15,22,CEI,JALISCO,14,0
45,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,7226
45,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
46,Guadalajara,15,10,MEDICINA,JALISCO,14,0
46,Guadalajara,15,30,BAÑOS PRIVADOS ADMINISTRATIVO II,JALISCO,14,0
46,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
46,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
46,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
46,Guadalajara,15,41,AULAS VI,JALISCO,14,0
46,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
46,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
46,Guadalajara,15,18,DIFUSIÓN CULTURAL B,JALISCO,14,0
46,Guadalajara,15,43,AULAS V,JALISCO,14,0
46,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
46,Guadalajara,15,29,BAÑOS PRIVADOS ADMINISTRATIVO I,JALISCO,14,408433
46,Guadalajara,15,22,CEI,JALISCO,14,0
46,Guadalajara,15,20,AULAS II,JALISCO,14,0
46,Guadalajara,15,34,PLANTA FÍSICA,JALISCO,14,0
47,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
47,Guadalajara,15,29,BAÑOS PRIVADOS ADMINISTRATIVO I,JALISCO,14,6437
47,Guadalajara,15,41,AULAS VI,JALISCO,14,0
47,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
47,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,100843
47,Guadalajara,15,10,MEDICINA,JALISCO,14,0
47,Guadalajara,15,43,AULAS V,JALISCO,14,0
47,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
47,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
47,Guadalajara,15,22,CEI,JALISCO,14,0
47,Guadalajara,15,18,DIFUSIÓN CULTURAL B,JALISCO,14,0
47,Guadalajara,15,20,AULAS II,JALISCO,14,0
48,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
48,Guadalajara,15,41,AULAS VI,JALISCO,14,0
48,Guadalajara,15,20,AULAS II,JALISCO,14,0
48,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
48,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
48,Guadalajara,15,29,BAÑOS PRIVADOS ADMINISTRATIVO I,JALISCO,14,0
48,Guadalajara,15,10,MEDICINA,JALISCO,14,0
48,Guadalajara,15,22,CEI,JALISCO,14,0
48,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
48,Guadalajara,15,34,PLANTA FÍSICA,JALISCO,14,0
48,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
48,Guadalajara,15,18,DIFUSIÓN CULTURAL B,JALISCO,14,0
48,Guadalajara,15,30,BAÑOS PRIVADOS ADMINISTRATIVO II,JALISCO,14,0
48,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
48,Guadalajara,15,43,AULAS V,JALISCO,14,0
49,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
49,Guadalajara,15,41,AULAS VI,JALISCO,14,0
49,Guadalajara,15,10,MEDICINA,JALISCO,14,0
49,Guadalajara,15,29,BAÑOS PRIVADOS ADMINISTRATIVO I,JALISCO,14,0
49,Guadalajara,15,22,CEI,JALISCO,14,0
49,Guadalajara,15,30,BAÑOS PRIVADOS ADMINISTRATIVO II,JALISCO,14,0
49,Guadalajara,15,20,AULAS II,JALISCO,14,0
49,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,14653
49,Guadalajara,15,43,AULAS V,JALISCO,14,0
49,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
49,Guadalajara,15,1,Interceptor PTAR,JALISCO,14,0
49,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
49,Guadalajara,15,18,DIFUSIÓN CULTURAL B,JALISCO,14,0
49,Guadalajara,15,34,PLANTA FÍSICA,JALISCO,14,0
49,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
49,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
50,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
50,Guadalajara,15,42,SNACKS PREPAS,JALISCO,14,0
50,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
50,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
50,Guadalajara,15,34,PLANTA FÍSICA,JALISCO,14,0
50,Guadalajara,15,0,Unidentified,JALISCO,14,0
50,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
50,Guadalajara,15,22,CEI,JALISCO,14,0
50,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
50,Guadalajara,15,20,AULAS II,JALISCO,14,0
50,Guadalajara,15,13,FORTALEZA,JALISCO,14,52701
50,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
50,Guadalajara,15,18,DIFUSIÓN CULTURAL B,JALISCO,14,0
50,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
50,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,0
55,Guadalajara,15,13,FORTALEZA,JALISCO,14,0
55,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
55,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,6639
55,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
55,Guadalajara,15,0,Unidentified,JALISCO,14,0
55,Guadalajara,15,0,Unidentified,JALISCO,14,0
55,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,1440
55,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,8816
55,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,8670
55,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
55,Guadalajara,15,20,AULAS II,JALISCO,14,7886
55,Guadalajara,15,18,DIFUSIÓN CULTURAL B,JALISCO,14,0
55,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,1997
55,Guadalajara,15,22,CEI,JALISCO,14,0
55,Guadalajara,15,34,PLANTA FÍSICA,JALISCO,14,0
56,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,113593
56,Guadalajara,15,22,CEI,JALISCO,14,0
56,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
56,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,599597
56,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,2807
56,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
56,Guadalajara,15,20,AULAS II,JALISCO,14,92709
56,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,3896413
56,Guadalajara,15,34,PLANTA FÍSICA,JALISCO,14,255193
56,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,17319
56,Guadalajara,15,18,DIFUSIÓN CULTURAL B,JALISCO,14,0
56,Guadalajara,15,0,Unidentified,JALISCO,14,6844
56,Guadalajara,15,0,Unidentified,JALISCO,14,6357373
56,Guadalajara,15,13,FORTALEZA,JALISCO,14,179229
56,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
56,Guadalajara,15,0,Unidentified,JALISCO,14,51733
63,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
63,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
63,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,64671
63,Guadalajara,15,0,Unidentified,JALISCO,14,0
63,Guadalajara,15,20,AULAS II,JALISCO,14,0
63,Guadalajara,15,19,DIFUSIÓN CULTURAL A,JALISCO,14,0
63,Guadalajara,15,11,PABELLON,JALISCO,14,0
63,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
63,Guadalajara,15,0,Unidentified,JALISCO,14,0
63,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
63,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
63,Guadalajara,15,35,CARD,JALISCO,14,0
63,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
63,Guadalajara,15,0,Unidentified,JALISCO,14,0
63,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,12879
64,Guadalajara,15,17,AULAS III,JALISCO,14,0
64,Guadalajara,15,0,Unidentified,JALISCO,14,0
64,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
64,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
64,Guadalajara,15,0,Unidentified,JALISCO,14,0
64,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
64,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
64,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
64,Guadalajara,15,0,Unidentified,JALISCO,14,112573
64,Guadalajara,15,20,AULAS II,JALISCO,14,0
64,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
64,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
64,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,0
64,Guadalajara,15,42,SNACKS PREPAS,JALISCO,14,0
64,Guadalajara,15,35,CARD,JALISCO,14,0
64,Guadalajara,15,10,MEDICINA,JALISCO,14,0
65,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
65,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
65,Guadalajara,15,22,CEI,JALISCO,14,0
65,Guadalajara,15,17,AULAS III,JALISCO,14,0
65,Guadalajara,15,20,AULAS II,JALISCO,14,0
65,Guadalajara,15,0,Unidentified,JALISCO,14,0
65,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
65,Guadalajara,15,0,Unidentified,JALISCO,14,0
65,Guadalajara,15,11,PABELLON,JALISCO,14,0
65,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
65,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,0
65,Guadalajara,15,0,Unidentified,JALISCO,14,4174
65,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
65,Guadalajara,15,35,CARD,JALISCO,14,0
65,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
65,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
66,Guadalajara,15,10,MEDICINA,JALISCO,14,0
66,Guadalajara,15,22,CEI,JALISCO,14,0
66,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,0
66,Guadalajara,15,0,Unidentified,JALISCO,14,0
66,Guadalajara,15,0,Unidentified,JALISCO,14,0
66,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
66,Guadalajara,15,20,AULAS II,JALISCO,14,0
66,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
66,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
66,Guadalajara,15,35,CARD,JALISCO,14,0
66,Guadalajara,15,17,AULAS III,JALISCO,14,0
66,Guadalajara,15,0,Unidentified,JALISCO,14,0
66,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
66,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
66,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
66,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
67,Guadalajara,15,17,AULAS III,JALISCO,14,0
67,Guadalajara,15,10,MEDICINA,JALISCO,14,0
67,Guadalajara,15,22,CEI,JALISCO,14,0
67,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,0
67,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
67,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
67,Guadalajara,15,20,AULAS II,JALISCO,14,0
67,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
67,Guadalajara,15,35,CARD,JALISCO,14,0
67,Guadalajara,15,0,Unidentified,JALISCO,14,0
67,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
67,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
67,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
67,Guadalajara,15,0,Unidentified,JALISCO,14,0
67,Guadalajara,15,0,Unidentified,JALISCO,14,0
67,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
69,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
69,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
69,Guadalajara,15,42,SNACKS PREPAS,JALISCO,14,0
69,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
69,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
69,Guadalajara,15,20,AULAS II,JALISCO,14,0
69,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
69,Guadalajara,15,35,CARD,JALISCO,14,0
69,Guadalajara,15,17,AULAS III,JALISCO,14,0
69,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
69,Guadalajara,15,0,Unidentified,JALISCO,14,0
69,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,0
69,Guadalajara,15,22,CEI,JALISCO,14,0
69,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
69,Guadalajara,15,0,Unidentified,JALISCO,14,0
69,Guadalajara,15,11,PABELLON,JALISCO,14,0
70,Guadalajara,15,10,MEDICINA,JALISCO,14,0
70,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
70,Guadalajara,15,0,Unidentified,JALISCO,14,0
70,Guadalajara,15,0,Unidentified,JALISCO,14,0
70,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
70,Guadalajara,15,17,AULAS III,JALISCO,14,0
70,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
70,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
70,Guadalajara,15,22,CEI,JALISCO,14,0
70,Guadalajara,15,0,Unidentified,JALISCO,14,0
70,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
70,Guadalajara,15,20,AULAS II,JALISCO,14,0
70,Guadalajara,15,35,CARD,JALISCO,14,0
70,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
70,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
70,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,0
71,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,16307
71,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,16307
71,Guadalajara,15,20,AULAS II,JALISCO,14,16307
71,Guadalajara,15,0,Unidentified,JALISCO,14,16307
71,Guadalajara,15,35,CARD,JALISCO,14,16307
71,Guadalajara,15,0,Unidentified,JALISCO,14,16307
71,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,16307
71,Guadalajara,15,42,SNACKS PREPAS,JALISCO,14,16307
71,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,16307
71,Guadalajara,15,10,MEDICINA,JALISCO,14,16307
71,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,16307
71,Guadalajara,15,0,Unidentified,JALISCO,14,16307
71,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,16307
71,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,16307
71,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,16307
71,Guadalajara,15,17,AULAS III,JALISCO,14,16307
72,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
72,Guadalajara,15,10,MEDICINA,JALISCO,14,0
72,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
72,Guadalajara,15,0,Unidentified,JALISCO,14,0
72,Guadalajara,15,0,Unidentified,JALISCO,14,0
72,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
72,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
72,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
72,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,3874
72,Guadalajara,15,0,Unidentified,JALISCO,14,3874
72,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,3874
72,Guadalajara,15,0,Unidentified,JALISCO,14,3874
72,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
72,Guadalajara,15,35,CARD,JALISCO,14,0
72,Guadalajara,15,17,AULAS III,JALISCO,14,0
72,Guadalajara,15,20,AULAS II,JALISCO,14,0
73,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,57137
73,Guadalajara,15,0,Unidentified,JALISCO,14,57137
73,Guadalajara,15,10,MEDICINA,JALISCO,14,57137
73,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,57137
73,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,57137
73,Guadalajara,15,20,AULAS II,JALISCO,14,57137
73,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,57137
73,Guadalajara,15,17,AULAS III,JALISCO,14,57137
73,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,57137
73,Guadalajara,15,0,Unidentified,JALISCO,14,57137
73,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,57137
73,Guadalajara,15,22,CEI,JALISCO,14,57137
73,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,57137
73,Guadalajara,15,35,CARD,JALISCO,14,57137
73,Guadalajara,15,0,Unidentified,JALISCO,14,57137
73,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,57137
74,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,3501
74,Guadalajara,15,35,CARD,JALISCO,14,3501
74,Guadalajara,15,20,AULAS II,JALISCO,14,3501
74,Guadalajara,15,0,Unidentified,JALISCO,14,3501
74,Guadalajara,15,0,Unidentified,JALISCO,14,3836
74,Guadalajara,15,0,Unidentified,JALISCO,14,3836
74,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,3836
74,Guadalajara,15,17,AULAS III,JALISCO,14,3836
74,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,14151
74,Guadalajara,15,10,MEDICINA,JALISCO,14,14151
74,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,14151
74,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,14151
74,Guadalajara,15,0,Unidentified,JALISCO,14,0
74,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
74,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
74,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
75,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,42296
75,Guadalajara,15,17,AULAS III,JALISCO,14,42296
75,Guadalajara,15,30,BAÑOS PRIVADOS ADMINISTRATIVO II,JALISCO,14,42296
75,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,42296
75,Guadalajara,15,10,MEDICINA,JALISCO,14,103011
75,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,103011
75,Guadalajara,15,20,AULAS II,JALISCO,14,103011
75,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,103011
75,Guadalajara,15,0,Unidentified,JALISCO,14,0
75,Guadalajara,15,0,Unidentified,JALISCO,14,0
75,Guadalajara,15,0,Unidentified,JALISCO,14,0
75,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
75,Guadalajara,15,22,CEI,JALISCO,14,45030
75,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,45030
75,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,45030
75,Guadalajara,15,35,CARD,JALISCO,14,45030
76,Guadalajara,15,40,RESIDENCIAS,JALISCO,14,0
76,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,0
76,Guadalajara,15,42,SNACKS PREPAS,JALISCO,14,0
76,Guadalajara,15,22,CEI,JALISCO,14,52226
76,Guadalajara,15,42,SNACKS PREPAS,JALISCO,14,0
76,Guadalajara,15,20,AULAS II,JALISCO,14,0
76,Guadalajara,15,27,ADMINISTRATIVOS I,JALISCO,14,0
76,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,0
76,Guadalajara,15,35,CARD,JALISCO,14,0
76,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
76,Guadalajara,15,17,AULAS III,JALISCO,14,0
76,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,0
76,Guadalajara,15,6,Colector 5 (Ingeniería 2a etapa),JALISCO,14,0
76,Guadalajara,15,44,BIBLIOTECA MUJERES,JALISCO,14,0
76,Guadalajara,15,11,PABELLON,JALISCO,14,0
76,Guadalajara,15,0,Unidentified,JALISCO,14,0
77,Guadalajara,15,45,BIBLIOTECA HOMBRES,JALISCO,14,1160413
77,Guadalajara,15,16,INGENIERIAS PRIMERA ETAPA,JALISCO,14,1160413
77,Guadalajara,15,42,SNACKS PREPAS,JALISCO,14,1160413
77,Guadalajara,15,5,Colector 4 (wellness center),JALISCO,14,1160413
77,Guadalajara,15,4,AULAS III,JALISCO,14,23006
77,Guadalajara,15,10,MEDICINA,JALISCO,14,23006
77,Guadalajara,15,22,CEI,JALISCO,14,23006
77,Guadalajara,15,35,CARD,JALISCO,14,23006
77,Guadalajara,15,28,ADMINISTRATIVOS II,JALISCO,14,0
