Semana,Campus,Ncampus,Edificio,Sitio,Estado,Copias/L
33,Monterrey,23,14,Escuela de Arte,NUEVOLEON,0
33,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
33,Monterrey,23,18,Biblioteca,NUEVOLEON,0
33,Monterrey,23,22,Aulas 6,NUEVOLEON,0
33,Monterrey,23,15,Centrales 2,NUEVOLEON,0
33,Monterrey,23,21,Comedor 1,NUEVOLEON,0
33,Monterrey,23,40,Rectoria,NUEVOLEON,0
33,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
33,Monterrey,23,13,Biotecnología,NUEVOLEON,0
33,Monterrey,23,17,Cetec,NUEVOLEON,0
33,Monterrey,23,12,Aulas 1,NUEVOLEON,0
33,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,0
33,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
33,Monterrey,23,25,Aulas 7,NUEVOLEON,0
33,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
33,Monterrey,23,26,La Dia,NUEVOLEON,0
33,Monterrey,23,24,Aulas 4,NUEVOLEON,0
33,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
34,Monterrey,23,39,Wellness,NUEVOLEON,0
34,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,0
34,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,188141
34,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,0
34,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,5349
34,Monterrey,23,30,Residencias 4,NUEVOLEON,0
34,Monterrey,23,29,Residencias 3,NUEVOLEON,0
34,Monterrey,23,46,Guardería,NUEVOLEON,0
34,Monterrey,23,13,Biotecnología,NUEVOLEON,0
34,Monterrey,23,40,Rectoria,NUEVOLEON,435627
34,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
34,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,0
34,Monterrey,23,17,Cetec,NUEVOLEON,0
34,Monterrey,23,12,Aulas 1,NUEVOLEON,0
34,Monterrey,23,45,Residencias 15,NUEVOLEON,0
34,Monterrey,23,42,Residencias 10,NUEVOLEON,0
34,Monterrey,23,44,Residencias 12,NUEVOLEON,876
34,Monterrey,23,43,Residencias 11,NUEVOLEON,876
34,Monterrey,23,26,La Dia,NUEVOLEON,0
34,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
34,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
34,Monterrey,23,25,Aulas 7,NUEVOLEON,0
34,Monterrey,23,24,Aulas 4,NUEVOLEON,0
34,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
34,Monterrey,23,15,Centrales 2,NUEVOLEON,0
34,Monterrey,23,22,Aulas 6,NUEVOLEON,0
34,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
34,Monterrey,23,14,Escuela de Arte,NUEVOLEON,785
34,Monterrey,23,18,Biblioteca,NUEVOLEON,785
34,Monterrey,23,21,Comedor 1,NUEVOLEON,0
34,Monterrey,23,40,Rectoria,NUEVOLEON,0
35,Monterrey,23,42,Residencias 10,NUEVOLEON,0
35,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
35,Monterrey,23,45,Residencias 15,NUEVOLEON,0
35,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
35,Monterrey,23,43,Residencias 11,NUEVOLEON,12819
35,Monterrey,23,44,Residencias 12,NUEVOLEON,0
35,Monterrey,23,29,Residencias 3,NUEVOLEON,0
35,Monterrey,23,30,Residencias 4,NUEVOLEON,0
35,Monterrey,23,39,Wellness,NUEVOLEON,0
35,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,0
35,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,0
35,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,5562
35,Monterrey,23,40,Rectoria,NUEVOLEON,0
35,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,111493
35,Monterrey,23,13,Biotecnología,NUEVOLEON,0
35,Monterrey,23,46,Guardería,NUEVOLEON,0
35,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
35,Monterrey,23,12,Aulas 1,NUEVOLEON,0
35,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,370
35,Monterrey,23,40,Rectoria,NUEVOLEON,0
35,Monterrey,23,17,Cetec,NUEVOLEON,682
35,Monterrey,23,26,La Dia,NUEVOLEON,2568
35,Monterrey,23,24,Aulas 4,NUEVOLEON,0
35,Monterrey,23,25,Aulas 7,NUEVOLEON,0
35,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
35,Monterrey,23,18,Biblioteca,NUEVOLEON,10389
35,Monterrey,23,14,Escuela de Arte,NUEVOLEON,0
35,Monterrey,23,15,Centrales 2,NUEVOLEON,0
35,Monterrey,23,21,Comedor 1,NUEVOLEON,0
35,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
35,Monterrey,23,22,Aulas 6,NUEVOLEON,0
35,Monterrey,23,40,Rectoria,NUEVOLEON,2510
35,Monterrey,23,40,Rectoria,NUEVOLEON,2510
36,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
36,Monterrey,23,42,Residencias 10,NUEVOLEON,0
36,Monterrey,23,44,Residencias 12,NUEVOLEON,0
36,Monterrey,23,43,Residencias 11,NUEVOLEON,0
36,Monterrey,23,45,Residencias 15,NUEVOLEON,0
36,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
36,Monterrey,23,46,Guardería,NUEVOLEON,0
36,Monterrey,23,29,Residencias 3,NUEVOLEON,1025
36,Monterrey,23,40,Rectoria,NUEVOLEON,0
36,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,75539
36,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,13760
36,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,0
36,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,0
36,Monterrey,23,39,Wellness,NUEVOLEON,0
36,Monterrey,23,30,Residencias 4,NUEVOLEON,0
36,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,0
36,Monterrey,23,17,Cetec,NUEVOLEON,0
36,Monterrey,23,40,Rectoria,NUEVOLEON,0
36,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
36,Monterrey,23,12,Aulas 1,NUEVOLEON,0
36,Monterrey,23,13,Biotecnología,NUEVOLEON,0
36,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
36,Monterrey,23,22,Aulas 6,NUEVOLEON,846
36,Monterrey,23,26,La Dia,NUEVOLEON,846
36,Monterrey,23,14,Escuela de Arte,NUEVOLEON,0
36,Monterrey,23,25,Aulas 7,NUEVOLEON,0
36,Monterrey,23,21,Comedor 1,NUEVOLEON,0
36,Monterrey,23,15,Centrales 2,NUEVOLEON,0
36,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
36,Monterrey,23,18,Biblioteca,NUEVOLEON,0
36,Monterrey,23,24,Aulas 4,NUEVOLEON,0
36,Monterrey,23,40,Rectoria,NUEVOLEON,0
36,Monterrey,23,40,Rectoria,NUEVOLEON,0
37,Monterrey,23,22,Aulas 6,NUEVOLEON,0
37,Monterrey,23,24,Aulas 4,NUEVOLEON,0
37,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
37,Monterrey,23,15,Centrales 2,NUEVOLEON,0
37,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
37,Monterrey,23,14,Escuela de Arte,NUEVOLEON,0
37,Monterrey,23,26,La Dia,NUEVOLEON,0
37,Monterrey,23,47,Comedor Centrales,NUEVOLEON,0
37,Monterrey,23,25,Aulas 7,NUEVOLEON,0
37,Monterrey,23,18,Biblioteca,NUEVOLEON,0
37,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,0
37,Monterrey,23,40,Rectoria,NUEVOLEON,726276
37,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,0
37,Monterrey,23,39,Wellness,NUEVOLEON,0
37,Monterrey,23,30,Residencias 4,NUEVOLEON,0
37,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,12018
37,Monterrey,23,29,Residencias 3,NUEVOLEON,0
37,Monterrey,23,46,Guardería,NUEVOLEON,0
37,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,351900
37,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
37,Monterrey,23,12,Aulas 1,NUEVOLEON,2529
37,Monterrey,23,40,Rectoria,NUEVOLEON,108828
37,Monterrey,23,13,Biotecnología,NUEVOLEON,0
37,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,0
37,Monterrey,23,17,Cetec,NUEVOLEON,0
37,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
37,Monterrey,23,42,Residencias 10,NUEVOLEON,0
37,Monterrey,23,43,Residencias 11,NUEVOLEON,0
37,Monterrey,23,44,Residencias 12,NUEVOLEON,0
37,Monterrey,23,45,Residencias 15,NUEVOLEON,0
37,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
37,Monterrey,23,40,Rectoria,NUEVOLEON,8975
37,Monterrey,23,40,Rectoria,NUEVOLEON,8660
38,Monterrey,23,40,Rectoria,NUEVOLEON,1766
38,Monterrey,23,30,Residencias 4,NUEVOLEON,0
38,Monterrey,23,39,Wellness,NUEVOLEON,0
38,Monterrey,23,29,Residencias 3,NUEVOLEON,0
38,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,0
38,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,0
38,Monterrey,23,46,Guardería,NUEVOLEON,0
38,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,0
38,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,0
38,Monterrey,23,48,CAT,NUEVOLEON,0
38,Monterrey,23,42,Residencias 10,NUEVOLEON,0
38,Monterrey,23,44,Residencias 12,NUEVOLEON,0
38,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
38,Monterrey,23,45,Residencias 15,NUEVOLEON,0
38,Monterrey,23,49,Bioterio,NUEVOLEON,2931
38,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
38,Monterrey,23,43,Residencias 11,NUEVOLEON,0
38,Monterrey,23,12,Aulas 1,NUEVOLEON,0
38,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,2194
38,Monterrey,23,13,Biotecnología,NUEVOLEON,0
38,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
38,Monterrey,23,17,Cetec,NUEVOLEON,0
38,Monterrey,23,40,Rectoria,NUEVOLEON,561
38,Monterrey,23,21,Comedor 1,NUEVOLEON,0
38,Monterrey,23,24,Aulas 4,NUEVOLEON,0
38,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
38,Monterrey,23,15,Centrales 2,NUEVOLEON,0
38,Monterrey,23,22,Aulas 6,NUEVOLEON,0
38,Monterrey,23,18,Biblioteca,NUEVOLEON,0
38,Monterrey,23,14,Escuela de Arte,NUEVOLEON,0
38,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
38,Monterrey,23,26,La Dia,NUEVOLEON,0
38,Monterrey,23,25,Aulas 7,NUEVOLEON,0
38,Monterrey,23,40,Rectoria,NUEVOLEON,0
38,Monterrey,23,40,Rectoria,NUEVOLEON,1633
39,Monterrey,23,42,Residencias 10,NUEVOLEON,0
39,Monterrey,23,43,Residencias 11,NUEVOLEON,0
39,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
39,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
39,Monterrey,23,31,Residencias 7,NUEVOLEON,0
39,Monterrey,23,45,Residencias 15,NUEVOLEON,0
39,Monterrey,23,30,Residencias 4,NUEVOLEON,0
39,Monterrey,23,40,Rectoria,NUEVOLEON,0
39,Monterrey,23,29,Residencias 3,NUEVOLEON,0
39,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,0
39,Monterrey,23,46,Guardería,NUEVOLEON,0
39,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,4779
39,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,0
39,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,1286
39,Monterrey,23,39,Wellness,NUEVOLEON,1809
39,Monterrey,23,1,CITES Lado Poniente,NUEVOLEON,0
39,Monterrey,23,2,CITES Bioterio,NUEVOLEON,0
39,Monterrey,23,3,CITES Lado Oriente,NUEVOLEON,278379
39,Monterrey,23,12,Aulas 1,NUEVOLEON,0
39,Monterrey,23,13,Biotecnología,NUEVOLEON,0
39,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,0
39,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
39,Monterrey,23,17,Cetec,NUEVOLEON,0
39,Monterrey,23,40,Rectoria,NUEVOLEON,0
39,Monterrey,23,47,Comedor Centrales,NUEVOLEON,0
39,Monterrey,23,18,Biblioteca,NUEVOLEON,0
39,Monterrey,23,25,Aulas 7,NUEVOLEON,0
39,Monterrey,23,22,Aulas 6,NUEVOLEON,0
39,Monterrey,23,14,Escuela de Arte,NUEVOLEON,0
39,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
39,Monterrey,23,24,Aulas 4,NUEVOLEON,0
39,Monterrey,23,26,La Dia,NUEVOLEON,0
39,Monterrey,23,15,Centrales 2,NUEVOLEON,0
39,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
39,Monterrey,23,40,Rectoria,NUEVOLEON,0
39,Monterrey,23,40,Rectoria,NUEVOLEON,26217
40,Monterrey,23,45,Residencias 15,NUEVOLEON,0
40,Monterrey,23,44,Residencias 12,NUEVOLEON,0
40,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
40,Monterrey,23,42,Residencias 10,NUEVOLEON,0
40,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
40,Monterrey,23,43,Residencias 11,NUEVOLEON,0
40,Monterrey,23,2,CITES Bioterio,NUEVOLEON,0
40,Monterrey,23,3,CITES Lado Oriente,NUEVOLEON,0
40,Monterrey,23,1,CITES Lado Poniente,NUEVOLEON,0
40,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,0
40,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,0
40,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,0
40,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,0
40,Monterrey,23,39,Wellness,NUEVOLEON,0
40,Monterrey,23,29,Residencias 3,NUEVOLEON,0
40,Monterrey,23,30,Residencias 4,NUEVOLEON,0
40,Monterrey,23,40,Rectoria,NUEVOLEON,0
40,Monterrey,23,46,Guardería,NUEVOLEON,0
40,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
40,Monterrey,23,40,Rectoria,NUEVOLEON,0
40,Monterrey,23,12,Aulas 1,NUEVOLEON,0
40,Monterrey,23,17,Cetec,NUEVOLEON,0
40,Monterrey,23,13,Biotecnología,NUEVOLEON,0
40,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,0
40,Monterrey,23,24,Aulas 4,NUEVOLEON,0
40,Monterrey,23,15,Centrales 2,NUEVOLEON,0
40,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
40,Monterrey,23,14,Escuela de Arte,NUEVOLEON,0
40,Monterrey,23,26,La Dia,NUEVOLEON,0
40,Monterrey,23,25,Aulas 7,NUEVOLEON,0
40,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
40,Monterrey,23,18,Biblioteca,NUEVOLEON,0
40,Monterrey,23,22,Aulas 6,NUEVOLEON,6073
40,Monterrey,23,47,Comedor Centrales,NUEVOLEON,0
40,Monterrey,23,40,Rectoria,NUEVOLEON,7671
40,Monterrey,23,40,Rectoria,NUEVOLEON,10496
41,Monterrey,23,42,Residencias 10,NUEVOLEON,0
41,Monterrey,23,44,Residencias 12,NUEVOLEON,0
41,Monterrey,23,25,Aulas 7,NUEVOLEON,0
41,Monterrey,23,45,Residencias 15,NUEVOLEON,0
41,Monterrey,23,26,La Dia,NUEVOLEON,0
41,Monterrey,23,24,Aulas 4,NUEVOLEON,0
41,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
41,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
41,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
41,Monterrey,23,29,Residencias 3,NUEVOLEON,0
41,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,2306
41,Monterrey,23,40,Rectoria,NUEVOLEON,0
41,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,0
41,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,13341
41,Monterrey,23,39,Wellness,NUEVOLEON,7740
41,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,7551
41,Monterrey,23,30,Residencias 4,NUEVOLEON,0
41,Monterrey,23,46,Guardería,NUEVOLEON,0
41,Monterrey,23,1,CITES Lado Poniente,NUEVOLEON,2614
41,Monterrey,23,2,CITES Bioterio,NUEVOLEON,9446
41,Monterrey,23,3,CITES Lado Oriente,NUEVOLEON,0
41,Monterrey,23,18,Biblioteca,NUEVOLEON,0
41,Monterrey,23,14,Escuela de Arte,NUEVOLEON,0
41,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
41,Monterrey,23,47,Comedor Centrales,NUEVOLEON,0
41,Monterrey,23,15,Centrales 2,NUEVOLEON,0
41,Monterrey,23,22,Aulas 6,NUEVOLEON,12493
41,Monterrey,23,13,Biotecnología,NUEVOLEON,10461
41,Monterrey,23,17,Cetec,NUEVOLEON,0
41,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,0
41,Monterrey,23,40,Rectoria,NUEVOLEON,0
41,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
41,Monterrey,23,12,Aulas 1,NUEVOLEON,0
41,Monterrey,23,40,Rectoria,NUEVOLEON,0
41,Monterrey,23,40,Rectoria,NUEVOLEON,0
42,Monterrey,23,2,CITES Bioterio,NUEVOLEON,0
42,Monterrey,23,3,CITES Lado Oriente,NUEVOLEON,0
42,Monterrey,23,1,CITES Lado Poniente,NUEVOLEON,0
42,Monterrey,23,29,Residencias 3,NUEVOLEON,0
42,Monterrey,23,30,Residencias 4,NUEVOLEON,0
42,Monterrey,23,40,Rectoria,NUEVOLEON,0
42,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,0
42,Monterrey,23,46,Guardería,NUEVOLEON,3159
42,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,0
42,Monterrey,23,39,Wellness,NUEVOLEON,0
42,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,0
42,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,0
42,Monterrey,23,44,Residencias 12,NUEVOLEON,0
42,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
42,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
42,Monterrey,23,45,Residencias 15,NUEVOLEON,0
42,Monterrey,23,42,Residencias 10,NUEVOLEON,0
42,Monterrey,23,12,Aulas 1,NUEVOLEON,0
42,Monterrey,23,17,Cetec,NUEVOLEON,14049
42,Monterrey,23,13,Biotecnología,NUEVOLEON,0
42,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,0
42,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
42,Monterrey,23,40,Rectoria,NUEVOLEON,0
42,Monterrey,23,15,Centrales 2,NUEVOLEON,0
42,Monterrey,23,22,Aulas 6,NUEVOLEON,0
42,Monterrey,23,47,Comedor Centrales,NUEVOLEON,0
42,Monterrey,23,14,Escuela de Arte,NUEVOLEON,0
42,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
42,Monterrey,23,25,Aulas 7,NUEVOLEON,0
42,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
42,Monterrey,23,26,La Dia,NUEVOLEON,0
42,Monterrey,23,24,Aulas 4,NUEVOLEON,0
42,Monterrey,23,18,Biblioteca,NUEVOLEON,0
42,Monterrey,23,40,Rectoria,NUEVOLEON,0
42,Monterrey,23,40,Rectoria,NUEVOLEON,0
43,Monterrey,23,42,Residencias 10,NUEVOLEON,0
43,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
43,Monterrey,23,44,Residencias 12,NUEVOLEON,0
43,Monterrey,23,45,Residencias 15,NUEVOLEON,0
43,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
43,Monterrey,23,40,Rectoria,NUEVOLEON,0
43,Monterrey,23,30,Residencias 4,NUEVOLEON,0
43,Monterrey,23,46,Guardería,NUEVOLEON,0
43,Monterrey,23,39,Wellness,NUEVOLEON,0
43,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,0
43,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,0
43,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,0
43,Monterrey,23,29,Residencias 3,NUEVOLEON,0
43,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,0
43,Monterrey,23,1,CITES Lado Poniente,NUEVOLEON,3508551
43,Monterrey,23,3,CITES Lado Oriente,NUEVOLEON,972549
43,Monterrey,23,2,CITES Bioterio,NUEVOLEON,34316
43,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
43,Monterrey,23,13,Biotecnología,NUEVOLEON,0
43,Monterrey,23,12,Aulas 1,NUEVOLEON,0
43,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,0
43,Monterrey,23,17,Cetec,NUEVOLEON,0
43,Monterrey,23,40,Rectoria,NUEVOLEON,5357
43,Monterrey,23,24,Aulas 4,NUEVOLEON,0
43,Monterrey,23,18,Biblioteca,NUEVOLEON,0
43,Monterrey,23,25,Aulas 7,NUEVOLEON,0
43,Monterrey,23,26,La Dia,NUEVOLEON,3566
43,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
43,Monterrey,23,15,Centrales 2,NUEVOLEON,0
43,Monterrey,23,47,Comedor Centrales,NUEVOLEON,0
43,Monterrey,23,22,Aulas 6,NUEVOLEON,0
43,Monterrey,23,14,Escuela de Arte,NUEVOLEON,0
43,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
43,Monterrey,23,50,Distrito Tec,NUEVOLEON,0
43,Monterrey,23,40,Rectoria,NUEVOLEON,0
43,Monterrey,23,40,Rectoria,NUEVOLEON,0
44,Monterrey,23,44,Residencias 12,NUEVOLEON,0
44,Monterrey,23,45,Residencias 15,NUEVOLEON,0
44,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
44,Monterrey,23,42,Residencias 10,NUEVOLEON,37363
44,Monterrey,23,50,Distrito Tec,NUEVOLEON,12480
44,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,39077
44,Monterrey,23,1,CITES Lado Poniente,NUEVOLEON,1438016
44,Monterrey,23,3,CITES Lado Oriente,NUEVOLEON,30626
44,Monterrey,23,2,CITES Bioterio,NUEVOLEON,8079
44,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,0
44,Monterrey,23,40,Rectoria,NUEVOLEON,568431
44,Monterrey,23,39,Wellness,NUEVOLEON,0
44,Monterrey,23,30,Residencias 4,NUEVOLEON,0
44,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,0
44,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,0
44,Monterrey,23,29,Residencias 3,NUEVOLEON,0
44,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,0
44,Monterrey,23,46,Guardería,NUEVOLEON,0
44,Monterrey,23,25,Aulas 7,NUEVOLEON,0
44,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,13539
44,Monterrey,23,26,La Dia,NUEVOLEON,12690
44,Monterrey,23,47,Comedor Centrales,NUEVOLEON,19067
44,Monterrey,23,24,Aulas 4,NUEVOLEON,0
44,Monterrey,23,18,Biblioteca,NUEVOLEON,0
44,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,0
44,Monterrey,23,15,Centrales 2,NUEVOLEON,38794
44,Monterrey,23,22,Aulas 6,NUEVOLEON,0
44,Monterrey,23,14,Escuela de Arte,NUEVOLEON,17751
44,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,0
44,Monterrey,23,12,Aulas 1,NUEVOLEON,22449
44,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
44,Monterrey,23,13,Biotecnología,NUEVOLEON,0
44,Monterrey,23,17,Cetec,NUEVOLEON,0
44,Monterrey,23,40,Rectoria,NUEVOLEON,93596
44,Monterrey,23,40,Rectoria,NUEVOLEON,36437
44,Monterrey,23,40,Rectoria,NUEVOLEON,0
44,Monterrey,23,40,Rectoria,NUEVOLEON,15137
45,Monterrey,23,42,Residencias 10,NUEVOLEON,0
45,Monterrey,23,45,Residencias 15,NUEVOLEON,0
45,Monterrey,23,50,Distrito Tec,NUEVOLEON,0
45,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
45,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
45,Monterrey,23,3,CITES Lado Oriente,NUEVOLEON,0
45,Monterrey,23,2,CITES Bioterio,NUEVOLEON,0
45,Monterrey,23,1,CITES Lado Poniente,NUEVOLEON,0
45,Monterrey,23,1,Interceptor PTAR,NUEVOLEON,0
45,Monterrey,23,40,Rectoria,NUEVOLEON,0
45,Monterrey,23,30,Residencias 4,NUEVOLEON,0
45,Monterrey,23,7,Colector 7 (Estadio Borregos),NUEVOLEON,0
45,Monterrey,23,29,Residencias 3,NUEVOLEON,0
45,Monterrey,23,46,Guardería,NUEVOLEON,0
45,Monterrey,23,36,Edificio A Campus Norte,NUEVOLEON,43286
45,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,0
45,Monterrey,23,22,Aulas 6,NUEVOLEON,0
45,Monterrey,23,15,Centrales 2,NUEVOLEON,0
45,Monterrey,23,14,Escuela de Arte,NUEVOLEON,0
45,Monterrey,23,24,Aulas 4,NUEVOLEON,0
45,Monterrey,23,8,Colector 10 (CIAP),NUEVOLEON,977
45,Monterrey,23,47,Comedor Centrales,NUEVOLEON,0
45,Monterrey,23,18,Biblioteca,NUEVOLEON,0
45,Monterrey,23,23,Centro Estudiantil,NUEVOLEON,0
45,Monterrey,23,26,La Dia,NUEVOLEON,0
45,Monterrey,23,25,Aulas 7,NUEVOLEON,0
45,Monterrey,23,17,Cetec,NUEVOLEON,0
45,Monterrey,23,13,Biotecnología,NUEVOLEON,0
45,Monterrey,23,16,Pabellon La Carreta,NUEVOLEON,0
45,Monterrey,23,41,Centrales Norte,NUEVOLEON,0
45,Monterrey,23,40,Rectoria,NUEVOLEON,0
45,Monterrey,23,12,Aulas 1,NUEVOLEON,0
45,Monterrey,23,39,Wellness,NUEVOLEON,0
45,Monterrey,23,40,Rectoria,NUEVOLEON,0
45,Monterrey,23,40,Rectoria,NUEVOLEON,0
45,Monterrey,23,9,Colector 5 (Cedes),NUEVOLEON,0
45,Monterrey,23,42,Residencias 10,NUEVOLEON,0
45,Monterrey,23,44,Residencias 12,NUEVOLEON,0
45,Monterrey,23,50,Distrito Tec,NUEVOLEON,0
45,Monterrey,23,34,Auditorio Luis Elizondo,NUEVOLEON,0
45,Monterrey,23,45,Residencias 15,NUEVOLEON,0
45,Monterrey,23,39,Wellness,NUEVOLEON,0
45,Monterrey,23,30,Residencias 4,NUEVOLEON,0
45,Monterrey,23,29,Residencias 3,NUEVOLEON,0
45,Monterrey,23,46,Guardería,NUEVOLEON,12206
45,Monterrey,23,37,Edificio D Campus Norte,NUEVOLEON,0
